Date,Close
10/26/2021 16:00:00,319.49
10/27/2021 16:00:00,311.67
10/28/2021 16:00:00,319.13
10/29/2021 16:00:00,319.42
11/1/2021 16:00:00,330.99
11/2/2021 16:00:00,336.34
11/3/2021 16:00:00,344.38
11/4/2021 16:00:00,344.45
11/5/2021 16:00:00,337.05
11/8/2021 16:00:00,353.92
11/9/2021 16:00:00,357.39
11/10/2021 16:00:00,328.6
11/11/2021 16:00:00,336.39
11/12/2021 16:00:00,342.98
11/15/2021 16:00:00,345.36
11/16/2021 16:00:00,342.12
11/17/2021 16:00:00,346.52
11/18/2021 16:00:00,323.57
11/19/2021 16:00:00,332.55
11/22/2021 16:00:00,315.48
11/23/2021 16:00:00,317.2
11/24/2021 16:00:00,312.38
11/26/2021 13:00:00,303.19
11/29/2021 16:00:00,319.39
11/30/2021 16:00:00,315
12/1/2021 16:00:00,294.5
12/2/2021 16:00:00,284.71
12/3/2021 16:00:00,265.65
12/6/2021 16:00:00,263.24
12/7/2021 16:00:00,286.42
12/8/2021 16:00:00,287.48
12/9/2021 16:00:00,263.91
12/10/2021 16:00:00,255.76
12/13/2021 16:00:00,251.37
12/14/2021 16:00:00,255.86
12/15/2021 16:00:00,258.3
12/16/2021 16:00:00,247.17
12/17/2021 16:00:00,243.35
12/20/2021 16:00:00,238.05
12/21/2021 16:00:00,247.69
12/22/2021 16:00:00,254.55
12/23/2021 16:00:00,268.15
12/27/2021 16:00:00,280.27
12/28/2021 16:00:00,261.33
12/29/2021 16:00:00,252.6
12/30/2021 16:00:00,256.79
12/31/2021 16:00:00,252.37
1/3/2022 16:00:00,251.05
1/4/2022 16:00:00,250.15
1/5/2022 16:00:00,234.23
1/6/2022 16:00:00,234
1/7/2022 16:00:00,232.33
1/10/2022 16:00:00,225.01
1/11/2022 16:00:00,237.23
1/12/2022 16:00:00,234.7
1/13/2022 16:00:00,228.23
1/14/2022 16:00:00,230.03
1/18/2022 16:00:00,222
1/19/2022 16:00:00,219.5
1/20/2022 16:00:00,221.62
1/21/2022 16:00:00,191.97
1/24/2022 16:00:00,191.48
1/25/2022 16:00:00,185.63
1/26/2022 16:00:00,178.64
1/27/2022 16:00:00,170.2
1/28/2022 16:00:00,177.58
1/31/2022 16:00:00,190.15
2/1/2022 16:00:00,197.73
2/2/2022 16:00:00,187.37
2/3/2022 16:00:00,181.31
2/4/2022 16:00:00,194.44
2/7/2022 16:00:00,205.74
2/8/2022 16:00:00,208.73
2/9/2022 16:00:00,214.5
2/10/2022 16:00:00,204.77
2/11/2022 16:00:00,194.53
2/14/2022 16:00:00,195.25
2/15/2022 16:00:00,208.95
2/16/2022 16:00:00,207.96
2/17/2022 16:00:00,191.92
2/18/2022 16:00:00,189.16
2/22/2022 16:00:00,176.76
2/23/2022 16:00:00,172.74
2/24/2022 16:00:00,179.56
2/25/2022 16:00:00,176.83
2/28/2022 16:00:00,190.77
3/1/2022 16:00:00,196.17
3/2/2022 16:00:00,194.5
3/3/2022 16:00:00,178.03
3/4/2022 16:00:00,165.75
3/7/2022 16:00:00,161.14
3/8/2022 16:00:00,161.99
3/9/2022 16:00:00,178.97
3/10/2022 16:00:00,172.97
3/11/2022 16:00:00,160.07
3/14/2022 16:00:00,153.19
3/15/2022 16:00:00,155.98
3/16/2022 16:00:00,172.53
3/17/2022 16:00:00,177.22
3/18/2022 16:00:00,185.94
3/21/2022 16:00:00,176.81
3/22/2022 16:00:00,186.08
3/23/2022 16:00:00,183.11
3/24/2022 16:00:00,190.19
3/25/2022 16:00:00,186.71
3/28/2022 16:00:00,201.41
3/29/2022 16:00:00,204.53
3/30/2022 16:00:00,196.7
3/31/2022 16:00:00,189.86
4/1/2022 16:00:00,186.96
4/4/2022 16:00:00,191.65
4/5/2022 16:00:00,177.17
4/6/2022 16:00:00,166.84
4/7/2022 16:00:00,166.19
4/8/2022 16:00:00,160.94
4/11/2022 16:00:00,153.87
4/12/2022 16:00:00,149.85
4/13/2022 16:00:00,154.79
4/14/2022 16:00:00,147.29
4/18/2022 16:00:00,145.16
4/19/2022 16:00:00,151.27
4/20/2022 16:00:00,147.13
4/21/2022 16:00:00,137.32
4/22/2022 16:00:00,131.52
4/25/2022 16:00:00,135.14
4/26/2022 16:00:00,127.15
4/27/2022 16:00:00,122.55
4/28/2022 16:00:00,122.69
4/29/2022 16:00:00,112.71
5/2/2022 16:00:00,121.34
5/3/2022 16:00:00,123.56
5/4/2022 16:00:00,130.15
5/5/2022 16:00:00,114.25
5/6/2022 16:00:00,103.74
5/9/2022 16:00:00,83.51
5/10/2022 16:00:00,72.99
5/11/2022 16:00:00,53.72
5/12/2022 16:00:00,58.5
5/13/2022 16:00:00,67.87
5/16/2022 16:00:00,61.7
5/17/2022 16:00:00,70
5/18/2022 16:00:00,63.03
5/19/2022 16:00:00,67.42
5/20/2022 16:00:00,66.15
5/23/2022 16:00:00,66.1
5/24/2022 16:00:00,61.36
5/25/2022 16:00:00,67.17
5/26/2022 16:00:00,69.87
5/27/2022 16:00:00,75.32
5/31/2022 16:00:00,78.1
