Date,Close
9/22/2021 16:00:00,78.6
9/23/2021 16:00:00,79.37
9/24/2021 16:00:00,83.11
9/27/2021 16:00:00,80.08
9/28/2021 16:00:00,74.42
9/29/2021 16:00:00,71.76
9/30/2021 16:00:00,73.87
10/1/2021 16:00:00,75.25
10/4/2021 16:00:00,71.23
10/5/2021 16:00:00,73.41
10/6/2021 16:00:00,73.13
10/7/2021 16:00:00,76.28
10/8/2021 16:00:00,75
10/11/2021 16:00:00,73.53
10/12/2021 16:00:00,75.26
10/13/2021 16:00:00,74.95
10/14/2021 16:00:00,76.64
10/15/2021 16:00:00,77.34
10/18/2021 16:00:00,75.8
10/19/2021 16:00:00,76.43
10/20/2021 16:00:00,75.65
10/21/2021 16:00:00,75.11
10/22/2021 16:00:00,55.14
10/25/2021 16:00:00,54.5
10/26/2021 16:00:00,55.39
10/27/2021 16:00:00,52.02
10/28/2021 16:00:00,54.39
10/29/2021 16:00:00,52.58
11/1/2021 16:00:00,53.98
11/2/2021 16:00:00,52.2
11/3/2021 16:00:00,52.94
11/4/2021 16:00:00,52.26
11/5/2021 16:00:00,53.17
11/8/2021 16:00:00,54.9
11/9/2021 16:00:00,54.82
11/10/2021 16:00:00,52.88
11/11/2021 16:00:00,53.29
11/12/2021 16:00:00,53.7
11/15/2021 16:00:00,55.53
11/16/2021 16:00:00,55.11
11/17/2021 16:00:00,54.56
11/18/2021 16:00:00,53.47
11/19/2021 16:00:00,51.32
11/22/2021 16:00:00,49.26
11/23/2021 16:00:00,50.67
11/24/2021 16:00:00,49.66
11/26/2021 13:00:00,49.76
11/29/2021 16:00:00,48.85
11/30/2021 16:00:00,47.61
12/1/2021 16:00:00,47.26
12/2/2021 16:00:00,47.91
12/3/2021 16:00:00,46.79
12/6/2021 16:00:00,47.92
12/7/2021 16:00:00,50.4
12/8/2021 16:00:00,53.42
12/9/2021 16:00:00,52.36
12/10/2021 16:00:00,50.82
12/13/2021 16:00:00,48.14
12/14/2021 16:00:00,46.85
12/15/2021 16:00:00,46.41
12/16/2021 16:00:00,44.7
12/17/2021 16:00:00,45.29
12/20/2021 16:00:00,44.42
12/21/2021 16:00:00,46.1
12/22/2021 16:00:00,46.77
12/23/2021 16:00:00,48.68
12/27/2021 16:00:00,48.64
12/28/2021 16:00:00,47.71
12/29/2021 16:00:00,47.06
12/30/2021 16:00:00,48.03
12/31/2021 16:00:00,47.03
1/3/2022 16:00:00,46.59
1/4/2022 16:00:00,44.03
1/5/2022 16:00:00,41.33
1/6/2022 16:00:00,41.68
1/7/2022 16:00:00,41.36
1/10/2022 16:00:00,41.71
1/11/2022 16:00:00,43.31
1/12/2022 16:00:00,42.73
1/13/2022 16:00:00,38.38
1/14/2022 16:00:00,38.04
1/18/2022 16:00:00,35.7
1/19/2022 16:00:00,35.05
1/20/2022 16:00:00,34.99
1/21/2022 16:00:00,32.12
1/24/2022 16:00:00,31.8
1/25/2022 16:00:00,30.66
1/26/2022 16:00:00,28.63
1/27/2022 16:00:00,28.3
1/28/2022 16:00:00,30.42
1/31/2022 16:00:00,32.54
2/1/2022 16:00:00,33.66
2/2/2022 16:00:00,32.07
2/3/2022 16:00:00,24.5
2/4/2022 16:00:00,38.91
2/7/2022 16:00:00,37.88
2/8/2022 16:00:00,37.56
2/9/2022 16:00:00,40.28
2/10/2022 16:00:00,40.62
2/11/2022 16:00:00,39.49
2/14/2022 16:00:00,39.62
2/15/2022 16:00:00,41.43
2/16/2022 16:00:00,40.01
2/17/2022 16:00:00,39.45
2/18/2022 16:00:00,38.01
2/22/2022 16:00:00,36.87
2/23/2022 16:00:00,36.98
2/24/2022 16:00:00,38.83
2/25/2022 16:00:00,39.15
2/28/2022 16:00:00,39.94
3/1/2022 16:00:00,37.84
3/2/2022 16:00:00,37.37
3/3/2022 16:00:00,35.66
3/4/2022 16:00:00,33.09
3/7/2022 16:00:00,30.22
3/8/2022 16:00:00,31.22
3/9/2022 16:00:00,33.68
3/10/2022 16:00:00,31.74
3/11/2022 16:00:00,30.05
3/14/2022 16:00:00,28
3/15/2022 16:00:00,29.58
3/16/2022 16:00:00,32.56
3/17/2022 16:00:00,33.97
3/18/2022 16:00:00,36
3/21/2022 16:00:00,35.17
3/22/2022 16:00:00,36.24
3/23/2022 16:00:00,35.88
3/24/2022 16:00:00,37.05
3/25/2022 16:00:00,35.4
3/28/2022 16:00:00,36.23
3/29/2022 16:00:00,37.87
3/30/2022 16:00:00,36.84
3/31/2022 16:00:00,35.99
4/1/2022 16:00:00,37.39
4/4/2022 16:00:00,39.34
4/5/2022 16:00:00,38.25
4/6/2022 16:00:00,36.47
4/7/2022 16:00:00,36.25
4/8/2022 16:00:00,35.67
4/11/2022 16:00:00,34.4
4/12/2022 16:00:00,33.57
4/13/2022 16:00:00,34.68
4/14/2022 16:00:00,33.19
4/18/2022 16:00:00,32.64
4/19/2022 16:00:00,33.63
4/20/2022 16:00:00,30.76
4/21/2022 16:00:00,29.42
4/22/2022 16:00:00,29.76
4/25/2022 16:00:00,29.91
4/26/2022 16:00:00,28.69
4/27/2022 16:00:00,27.09
4/28/2022 16:00:00,28.81
4/29/2022 16:00:00,28.46
5/2/2022 16:00:00,29.52
5/3/2022 16:00:00,28.93
5/4/2022 16:00:00,30.16
5/5/2022 16:00:00,27.27
5/6/2022 16:00:00,24.92
5/9/2022 16:00:00,23.39
5/10/2022 16:00:00,22.89
5/11/2022 16:00:00,21.84
5/12/2022 16:00:00,22.77
5/13/2022 16:00:00,24.75
5/16/2022 16:00:00,23.42
5/17/2022 16:00:00,24.54
5/18/2022 16:00:00,22.73
5/19/2022 16:00:00,23.2
5/20/2022 16:00:00,23.26
5/23/2022 16:00:00,22.47
5/24/2022 16:00:00,12.79
5/25/2022 16:00:00,14.16
5/26/2022 16:00:00,14.81
5/27/2022 16:00:00,15.58
5/31/2022 16:00:00,14.11
